"Brand_Reg","Model_No","SoldIn","screensize","Screen_Tech","Avg_mode_power","Star","SRI","Labelled energy consumption (kWh/year)","Sold In Aus","screensize_inch","GeneralSize"
"Samsung","BE55FX-H","Australia,Fiji,New Zealand",138.783,"LCD (LED)",79,"N/A","N/A",291,1,55,"Large"
"SKYWORTH","SW43G3F","Australia,New Zealand",107.987,"LCD (LED)",54.9,"N/A","N/A",212,1,43,"Large"
"SKYWORTH","SW55G3F","Australia,New Zealand",138.783,"LCD (LED)",64.6,"N/A","N/A",260,1,55,"Large"
"SKYWORTH","85Q6600H","Australia,Fiji,New Zealand",217.425,"LCD (LED)",181.9,"N/A","N/A",730,1,86,"Large"
"Samsung","QA85Q6FAAW","Australia,Fiji,New Zealand",214.783,"LCD (LED)",146,"N/A","N/A",536,1,85,"Large"
"BAUHN","ATV50UHDT-0825","Australia",125.725,"LCD (LED)",56.59,"N/A","N/A",220,1,49,"Large"
"SYLVOX","OT55A6KOEC","Australia,Fiji,New Zealand",138.783,"LCD",79.95,"N/A","N/A",300,1,55,"Large"
"HISENSE","50U6QAU PRO","Australia,New Zealand",125.731,"LCD (LED)",71.19,"N/A","N/A",285,1,50,"Large"
"HISENSE","50U6QNZ PRO","Australia,New Zealand",125.731,"LCD (LED)",71.19,"N/A","N/A",285,1,50,"Large"
"HISENSE","55U6QAU PRO","Australia,New Zealand",138.783,"LCD (LED)",100.24,"N/A","N/A",399,1,55,"Large"
"HISENSE","55U6QNZ PRO","Australia,New Zealand",138.783,"LCD (LED)",100.24,"N/A","N/A",399,1,55,"Large"
"HISENSE","65U6QAU PRO","Australia,New Zealand",163.896,"LCD (LED)",110.31,"N/A","N/A",439,1,65,"Large"
"HISENSE","65U6QNZ PRO","Australia,New Zealand",163.896,"LCD (LED)",110.31,"N/A","N/A",439,1,65,"Large"
"HISENSE","75U6QAU PRO","Australia",189.34,"LCD (LED)",133.21,"N/A","N/A",539,1,75,"Large"
"HISENSE","75U6QNZ PRO","Australia",189.34,"LCD (LED)",133.21,"N/A","N/A",539,1,75,"Large"
"HISENSE","85U6QAU PRO","Australia,New Zealand",214.783,"LCD (LED)",154.51,"N/A","N/A",618,1,85,"Large"
"HISENSE","85U6QNZ PRO","Australia,New Zealand",214.783,"LCD (LED)",154.51,"N/A","N/A",618,1,85,"Large"
"HISENSE","100U6QAU PRO","Australia,New Zealand",252.784,"LCD (LED)",248.33,"N/A","N/A",988,1,100,"Large"
"HISENSE","100U6QNZ PRO","Australia,New Zealand",252.784,"LCD (LED)",248.33,"N/A","N/A",988,1,100,"Large"
"HISENSE","75S7QAU","Australia,New Zealand",189.34,"LCD (LED)",123.02,"N/A","N/A",489,1,75,"Large"
"HISENSE","75S7QNZ","Australia,New Zealand",189.34,"LCD (LED)",123.02,"N/A","N/A",489,1,75,"Large"
"HISENSE","50U6Q PRO Series","Australia,New Zealand",125.731,"LCD (LED)",71.19,"N/A","N/A",285,1,50,"Large"
"HISENSE","75S7Q Series","Australia,New Zealand",189.34,"LCD (LED)",123.02,"N/A","N/A",489,1,75,"Large"
"Samsung","BE65FX-H","Australia,Fiji,New Zealand",163.897,"LCD (LED)",113,"N/A","N/A",416,1,65,"Large"
"Samsung","BE75FX-H","Australia,Fiji,New Zealand",189.338,"LCD (LED)",136,"N/A","N/A",499,1,75,"Large"
"Samsung","BE85FX-H","Australia,Fiji,New Zealand",214.783,"LCD (LED)",142,"N/A","N/A",521,1,85,"Large"
"HISENSE","55U6Q PRO series","Australia,New Zealand",138.783,"LCD (LED)",100.24,"N/A","N/A",399,1,55,"Large"
"HISENSE","65U6Q PRO series","Australia,New Zealand",163.896,"LCD (LED)",110.31,"N/A","N/A",439,1,65,"Large"
"HISENSE","75U6Q PRO series","Australia",189.34,"LCD (LED)",133.21,"N/A","N/A",539,1,75,"Large"
"HISENSE","85U6Q PRO series","Australia,New Zealand",214.783,"LCD (LED)",154.51,"N/A","N/A",618,1,85,"Large"
"HISENSE","100U6Q PRO series","Australia,New Zealand",252.784,"LCD (LED)",248.33,"N/A","N/A",988,1,100,"Large"
"SKYWORTH","75Q6600H","Australia,Fiji,New Zealand",189.338,"LCD (LED)",147.3,"N/A","N/A",590,1,75,"Large"
"SKYWORTH","SW65G4F","Australia,New Zealand",163.897,"LCD (LED)",121.6,"N/A","N/A",490,1,65,"Large"
"Samsung","HG43U800FAW","Australia,Fiji,New Zealand",107.986,"LCD (LED)",66,"N/A","N/A",244,1,43,"Large"
"Samsung","HG50U800FAW","Australia,Fiji,New Zealand",125.727,"LCD (LED)",73,"N/A","N/A",270,1,49,"Large"
"Samsung","HG55U800FAW","Australia,Fiji,New Zealand",138.783,"LCD (LED)",81,"N/A","N/A",299,1,55,"Large"
"Samsung","HG65U800FAW","Australia,Fiji,New Zealand",163.897,"LCD (LED)",103,"N/A","N/A",379,1,65,"Large"
"Samsung","HG75U800FAW","Australia,Fiji,New Zealand",189.338,"LCD (LED)",140,"N/A","N/A",514,1,75,"Large"
"Samsung","HG85U800FAW","Australia,Fiji,New Zealand",214.783,"LCD (LED)",164,"N/A","N/A",602,1,85,"Large"
"CHiQ","U43QM10","Australia,Fiji,New Zealand",107.987,"LCD (LED)",53.7,"N/A","N/A",214,1,43,"Large"
"SYLVOX","OT55KOC","Australia,Fiji,New Zealand",138.783,"LCD",79.95,"N/A","N/A",300,1,55,"Large"
"SYLVOX","OT55A6KOEC, OT55KOC","Australia,Fiji,New Zealand",138.783,"LCD",79.95,"N/A","N/A",300,1,55,"Large"
"SYLVOX","OT65A6KOEC","Australia,Fiji,New Zealand",163.896,"LCD",104.68002,"N/A","N/A",390,1,65,"Large"
"SYLVOX","OT65KOC","Australia,Fiji,New Zealand",163.896,"LCD",104.68002,"N/A","N/A",390,1,65,"Large"
"SYLVOX","OT75A6KOEC","Australia,Fiji,New Zealand",189.34,"LCD",134.5602,"N/A","N/A",495,1,75,"Large"
"SYLVOX","OT75KOC","Australia,Fiji,New Zealand",189.34,"LCD",134.5602,"N/A","N/A",495,1,75,"Large"
"SYLVOX","OT65A6KOEC, OT65KOC","Australia,Fiji,New Zealand",163.896,"LCD",104.68002,"N/A","N/A",390,1,65,"Large"
"SYLVOX","OT75A6KOEC, OT75KOC","Australia,Fiji,New Zealand",189.34,"LCD",134.5602,"N/A","N/A",495,1,75,"Large"
"CHiQ","U50QM10","Australia,Fiji,New Zealand",125.731,"LCD (LED)",66.2,"N/A","N/A",265,1,50,"Large"
"CHiQ","U55M10F","Australia,Fiji,New Zealand",138.783,"LCD (LED)",74.4,"N/A","N/A",295,1,55,"Large"
"CHiQ","U75QM10","Australia,Fiji,New Zealand",189.34,"LCD (LED)",136.6,"N/A","N/A",543,1,75,"Large"
"CHiQ","L32M9P","Australia,Fiji,New Zealand",80.039,"LCD (LED)",25.47,"N/A","N/A",112,1,32,"Large"
"LG","43UK660H0LA","Australia,New Zealand",107.987,"LCD (LED)",46,"N/A","N/A",170,1,43,"Large"
"LG","50UK660H0LA","Australia,New Zealand",125.727,"LCD (LED)",53,"N/A","N/A",196,1,49,"Large"
"LG","55UK660H0LA","Australia,New Zealand",138.783,"LCD (LED)",54,"N/A","N/A",200,1,55,"Large"
"LG","65UK660H0LA","Australia,New Zealand",163.897,"LCD (LED)",67,"N/A","N/A",247,1,65,"Large"
"Linsar","LS85UHDZEN25S","Australia",214.783,"LCD (LED)",163.7,"N/A","N/A",615,1,85,"Large"
"SKYWORTH","65X8700G","Australia,Fiji,New Zealand",163.897,"LCD (LED)",111.6,"N/A","N/A",450,1,65,"Large"
"AKAI","AK40FHDZEN","Australia,Fiji,New Zealand",100.337,"LCD (LED)",36.9,"N/A","N/A",137,1,40,"Large"
"AKAI","AK50UHDZEN","Australia,Fiji,New Zealand",125.731,"LCD (LED)",59.84,"N/A","N/A",221,1,50,"Large"
"Kogan","KALED43U95VA","Australia,Fiji,New Zealand",107.95,"LCD (LED)",63.12,"N/A","N/A",269,1,42,"Large"
"Kogan","KALED43U95VB","Australia,Fiji,New Zealand",107.95,"LCD (LED)",63.12,"N/A","N/A",269,1,42,"Large"
"Kogan","KALED43U95VC","Australia,Fiji,New Zealand",107.95,"LCD (LED)",63.12,"N/A","N/A",269,1,42,"Large"
"Kogan","KAQL65XQ98GSVA","Australia,Fiji,New Zealand",163.829,"LCD (LED)",157.32,"N/A","N/A",634,1,64,"Large"
"Kogan","KAQL65XQ98GSVB","Australia,Fiji,New Zealand",163.829,"LCD (LED)",157.32,"N/A","N/A",634,1,64,"Large"
"Kogan","KAQL65XQ98GSVC","Australia,Fiji,New Zealand",163.829,"LCD (LED)",157.32,"N/A","N/A",634,1,64,"Large"
"Kogan","KAQL65XQ98****","Australia,Fiji,New Zealand",163.829,"LCD (LED)",157.32,"N/A","N/A",634,1,64,"Large"
"SKYWORTH","55Q7700G","Australia,Fiji,New Zealand",138.783,"LCD (LED)",71.1,"N/A","N/A",304,1,55,"Large"
"SKYWORTH","43E5500H","Australia,Fiji,New Zealand",107.956,"LCD (LED)",36.6,"N/A","N/A",173,1,43,"Large"
"SKYWORTH","65Q7700G","Australia,Fiji,New Zealand",163.897,"LCD (LED)",118.6,"N/A","N/A",465,1,65,"Large"
"EKO","K75USTW","Australia,Fiji,New Zealand",189.34,"LCD (LED)",142.18,"N/A","N/A",682,1,75,"Large"
"Kogan","KALED43U95****","Australia,Fiji,New Zealand",107.95,"LCD (LED)",63.12,"N/A","N/A",269,1,42,"Large"
"KOGAN","KALD24DH67NA","Australia,Fiji,New Zealand",59.824,"LCD",22.3,"N/A","N/A",83,1,24,"Medium"
"KOGAN","*24*","Australia,Fiji,New Zealand",59.824,"LCD",22.3,"N/A","N/A",83,1,24,"Medium"
"Samsung","QA115QN90FW","Australia,Fiji,New Zealand",290.784,"LCD (LED)",428,"N/A","N/A",1565,1,114,"Large"
"Samsung","QA115QN90FS","Australia,Fiji,New Zealand",290.784,"LCD (LED)",428,"N/A","N/A",1565,1,114,"Large"
"Samsung","QA115QN90F*","Australia,Fiji,New Zealand",290.784,"LCD (LED)",428,"N/A","N/A",1565,1,114,"Large"
"KOGAN","KALD24D97SNA","Australia,Fiji,New Zealand",59.824,"LCD",22,"N/A","N/A",83,1,24,"Medium"
"JVC","LT-42NQ5155AJ","Australia",105.415,"LCD (LED)",49.21,"N/A","N/A",200,1,42,"Large"
"KOGAN","KALD32D97SNA","Australia,Fiji,New Zealand",80.039,"LCD",35.2,"N/A","N/A",131,1,32,"Large"
"AOA","LTG43UHD","Australia,Fiji,New Zealand",107.987,"LCD (LED)",50.04,"N/A","N/A",185,1,43,"Large"
"Samsung","UA32F6000FW","Australia,Fiji,New Zealand",80.008,"LCD (LED)",36,"N/A","N/A",134,1,31,"Large"
"Samsung","UA32F6000FS","Australia,Fiji,New Zealand",80.008,"LCD (LED)",36,"N/A","N/A",134,1,31,"Large"
"Samsung","S32F6000FW","Australia,Fiji,New Zealand",80.008,"LCD (LED)",36,"N/A","N/A",134,1,31,"Large"
"Samsung","S32F6000FS","Australia,Fiji,New Zealand",80.008,"LCD (LED)",36,"N/A","N/A",134,1,31,"Large"
"Samsung","**32F6000F*","Australia,Fiji,New Zealand",80.008,"LCD (LED)",36,"N/A","N/A",134,1,31,"Large"
"LG","OLED48G5PSA","Australia,New Zealand",120.721,"OLED",62,"N/A","N/A",229,1,48,"Large"
"LG","OLED48G56LS","Australia,New Zealand",120.721,"OLED",62,"N/A","N/A",229,1,48,"Large"
"SKYWORTH","32LP70G","Australia,Fiji,New Zealand",80.054,"LCD (LED)",32.4,"N/A","N/A",127,1,32,"Large"
"ENGLAON","LED65M10","Australia,New Zealand",163.896,"LCD (LED)",201,"N/A","N/A",740,1,65,"Large"
"ENGLAON","LED55M10","Australia,New Zealand",138.783,"LCD (LED)",143.5,"N/A","N/A",530,1,55,"Large"
"TOSHIBA","50C350RP","Australia",125.731,"LCD (LED)",54.86,"N/A","N/A",228,1,50,"Large"
"KOGAN","KALD24DH67NB","Australia,Fiji,New Zealand",59.824,"LCD",22.3,"N/A","N/A",83,1,24,"Medium"
"KOGAN","KALD24DH67NC","Australia,Fiji,New Zealand",59.824,"LCD",22.3,"N/A","N/A",83,1,24,"Medium"
"KOGAN","KALD24DH67ND","Australia,Fiji,New Zealand",59.824,"LCD",22.3,"N/A","N/A",83,1,24,"Medium"
"KOGAN","KALD24D97SNB","Australia,Fiji,New Zealand",59.824,"LCD",22,"N/A","N/A",83,1,24,"Medium"
"KOGAN","KALD24D97SNC","Australia,Fiji,New Zealand",59.824,"LCD",22,"N/A","N/A",83,1,24,"Medium"
"KOGAN","KALD24D97SND","Australia,Fiji,New Zealand",59.824,"LCD",22,"N/A","N/A",83,1,24,"Medium"
"KOGAN","*24*","Australia,Fiji,New Zealand",59.824,"LCD",22,"N/A","N/A",83,1,24,"Medium"
"KOGAN","KALD32D97SNB","Australia,Fiji,New Zealand",80.039,"LCD",35.2,"N/A","N/A",131,1,32,"Large"
"KOGAN","KALD32D97SNC","Australia,Fiji,New Zealand",80.039,"LCD",35.2,"N/A","N/A",131,1,32,"Large"
"KOGAN","KALD32D97SND","Australia,Fiji,New Zealand",80.039,"LCD",35.2,"N/A","N/A",131,1,32,"Large"
"KOGAN","*32*","Australia,Fiji,New Zealand",80.039,"LCD",35.2,"N/A","N/A",131,1,32,"Large"
"BLAUPUNKT","BP24WOSDVD","Australia,Fiji,New Zealand",60.47,"LCD (LED)",23.55,"N/A","N/A",88,1,24,"Medium"
"SKYWORTH","SW32LP70G","Australia,Fiji,New Zealand",80.054,"LCD (LED)",32.4,"N/A","N/A",127,1,32,"Large"
"Kogan","KAQL55T97QA","Australia,Fiji,New Zealand",138.783,"LCD",110.95,"N/A","N/A",427,1,55,"Large"
"Kogan","KAQL55T97QB","Australia,Fiji,New Zealand",138.783,"LCD",110.95,"N/A","N/A",427,1,55,"Large"
"Kogan","KAQL55T97QC","Australia,Fiji,New Zealand",138.783,"LCD",110.95,"N/A","N/A",427,1,55,"Large"
"Kogan","KAQL55T97QD","Australia,Fiji,New Zealand",138.783,"LCD",110.95,"N/A","N/A",427,1,55,"Large"
"Kogan","KAQL55T97Q*","Australia,Fiji,New Zealand",138.783,"LCD",110.95,"N/A","N/A",427,1,55,"Large"
"Kogan","KAQL65T97QA","Australia,Fiji,New Zealand",163.896,"LCD",162.79,"N/A","N/A",651,1,65,"Large"
"Kogan","KAQL65T97QB","Australia,Fiji,New Zealand",163.896,"LCD",162.79,"N/A","N/A",651,1,65,"Large"
"Kogan","KAQL65T97QC","Australia,Fiji,New Zealand",163.896,"LCD",162.79,"N/A","N/A",651,1,65,"Large"
"Kogan","KAQL65T97QD","Australia,Fiji,New Zealand",163.896,"LCD",162.79,"N/A","N/A",651,1,65,"Large"
"Kogan","KAQL65T97Q*","Australia,Fiji,New Zealand",163.896,"LCD",162.79,"N/A","N/A",651,1,65,"Large"
"coocaa","50G6500H","Australia,Fiji,New Zealand",125.727,"LCD (LED)",55.3,"N/A","N/A",230,1,49,"Large"
"EKO","K43FST","Australia,Fiji,New Zealand",108.593,"LCD (LED)",50,"N/A","N/A",184,1,43,"Large"
"TOSHIBA","43C350RP","Australia",107.986,"LCD (LED)",50.56,"N/A","N/A",194,1,43,"Large"
"HISENSE","100U8QAU","Australia,New Zealand",252.784,"LCD (LED)",259.29,"N/A","N/A",1028,1,100,"Large"
"HISENSE","100U8QNZ","Australia,New Zealand",252.784,"LCD (LED)",259.29,"N/A","N/A",1028,1,100,"Large"
"HISENSE","100UXAU","Australia,New Zealand",252.784,"LCD (LED)",268.08,"N/A","N/A",1058,1,100,"Large"
"HISENSE","100UXNZ","Australia,New Zealand",252.784,"LCD (LED)",268.08,"N/A","N/A",1058,1,100,"Large"
"HISENSE","100U8Q series","Australia,New Zealand",252.784,"LCD (LED)",259.29,"N/A","N/A",1028,1,100,"Large"
"HISENSE","100UX series","Australia,New Zealand",252.784,"LCD (LED)",268.08,"N/A","N/A",1058,1,100,"Large"
"HISENSE","116UXAU","Australia,New Zealand",293.372,"LCD (LED)",303.84,"N/A","N/A",1148,1,116,"Large"
"HISENSE","116UXNZ","Australia,New Zealand",293.372,"LCD (LED)",303.84,"N/A","N/A",1148,1,116,"Large"
"HISENSE","116UX series","Australia,New Zealand",293.372,"LCD (LED)",303.84,"N/A","N/A",1148,1,116,"Large"
"LG","65UK760H0SD","Australia,New Zealand",163.897,"LCD (LED)",126,"N/A","N/A",462,1,65,"Large"
"HYUNDAI","H75UHDQLDZEN","Australia,Fiji,New Zealand",189.34,"LCD (LED)",122.94,"N/A","N/A",451,1,75,"Large"
"coocaa","60G6500H","Australia,Fiji,New Zealand",152.663,"LCD (LED)",68.2,"N/A","N/A",300,1,60,"Large"
"DGTEC","DG75UHDT-22833","Australia,Fiji,New Zealand",189.34,"LCD",130.5,"N/A","N/A",485,1,75,"Large"
"DGTEC","DG50UHDT-22926","Australia,Fiji,New Zealand",125.725,"LCD (LED)",56.59,"N/A","N/A",220,1,49,"Large"
"DGTEC","DG40WOS-22660","Australia,Fiji,New Zealand",100.336,"LCD",36.26,"N/A","N/A",150,1,40,"Large"
"LG","55UK767H0SA","Australia,New Zealand",138.783,"LCD (LED)",80,"N/A","N/A",295,1,55,"Large"
"Samsung","HG43U700FAW","Australia,Fiji,New Zealand",107.987,"LCD (LED)",58,"N/A","N/A",215,1,43,"Large"
"Samsung","HG50U700FAW","Australia,Fiji,New Zealand",125.727,"LCD (LED)",66,"N/A","N/A",244,1,49,"Large"
"Kogan","KAL40F98TA","Australia,Fiji,New Zealand",100.332,"LCD (LED)",40.4,"N/A","N/A",167,1,40,"Large"
"Kogan","KAL40F98TB","Australia,Fiji,New Zealand",100.332,"LCD (LED)",40.4,"N/A","N/A",167,1,40,"Large"
"Kogan","KAL40F98TC","Australia,Fiji,New Zealand",100.332,"LCD (LED)",40.4,"N/A","N/A",167,1,40,"Large"
"Kogan","KAL40F98TD","Australia,Fiji,New Zealand",100.332,"LCD (LED)",40.4,"N/A","N/A",167,1,40,"Large"
"Kogan","KAL40F98TE","Australia,Fiji,New Zealand",100.332,"LCD (LED)",40.4,"N/A","N/A",167,1,40,"Large"
"Kogan","KAL40F98T*","Australia,Fiji,New Zealand",100.332,"LCD (LED)",40.4,"N/A","N/A",167,1,40,"Large"
"Samsung","HG55U700FAW","Australia,Fiji,New Zealand",138.783,"LCD (LED)",68,"N/A","N/A",251,1,55,"Large"
"Samsung","HG65U700FAW","Australia,Fiji,New Zealand",163.897,"LCD (LED)",95,"N/A","N/A",350,1,65,"Large"
"Samsung","HG75U700FAW","Australia,Fiji,New Zealand",189.338,"LCD (LED)",118,"N/A","N/A",434,1,75,"Large"
"BAUHN","ATV55UHDW-1025","Australia,Fiji,New Zealand",138.401,"LCD",70,"N/A","N/A",270,1,54,"Large"
"Kogan","KAQL50Q97TA","Australia,Fiji,New Zealand",125.731,"LCD (LED)",102.2,"N/A","N/A",422,1,50,"Large"
"Kogan","KAQL50Q97TB","Australia,Fiji,New Zealand",125.731,"LCD (LED)",102.2,"N/A","N/A",422,1,50,"Large"
"Kogan","KAQL50Q97TC","Australia,Fiji,New Zealand",125.731,"LCD (LED)",102.2,"N/A","N/A",422,1,50,"Large"
"Kogan","KAQL50Q97TD","Australia,Fiji,New Zealand",125.731,"LCD (LED)",102.2,"N/A","N/A",422,1,50,"Large"
"Kogan","KAQL50Q97TE","Australia,Fiji,New Zealand",125.731,"LCD (LED)",102.2,"N/A","N/A",422,1,50,"Large"
"Kogan","KAQL50Q97T*","Australia,Fiji,New Zealand",125.731,"LCD (LED)",102.2,"N/A","N/A",422,1,50,"Large"
"EKO","K430FGT","Australia,Fiji,New Zealand",108.135,"LCD",45.012,"N/A","N/A",196,1,43,"Large"
"BAUHN","ATV70UHDW-0625","Australia",176.537,"LCD (LED)",108.29,"N/A","N/A",397,1,70,"Large"
"BAUHN","ATV70UHDW-0325","Australia",176.537,"LCD (LED)",108.29,"N/A","N/A",397,1,70,"Large"
"BAUHN","ATV70UHDW-1025","Australia",176.537,"LCD (LED)",108.29,"N/A","N/A",397,1,70,"Large"
"BAUHN","ATV70UHDW-****","Australia",176.537,"LCD (LED)",108.29,"N/A","N/A",397,1,70,"Large"
"Kogan","KAQL55Q97TA","Australia,Fiji,New Zealand",138.783,"LCD (LED)",129.3,"N/A","N/A",513,1,55,"Large"
"Kogan","KAQL55Q97TB","Australia,Fiji,New Zealand",138.783,"LCD (LED)",129.3,"N/A","N/A",513,1,55,"Large"
"Kogan","KAQL55Q97TC","Australia,Fiji,New Zealand",138.783,"LCD (LED)",129.3,"N/A","N/A",513,1,55,"Large"
"Kogan","KAQL55Q97TD","Australia,Fiji,New Zealand",138.783,"LCD (LED)",129.3,"N/A","N/A",513,1,55,"Large"
"Kogan","KAQL55Q97TE","Australia,Fiji,New Zealand",138.783,"LCD (LED)",129.3,"N/A","N/A",513,1,55,"Large"
"Kogan","KAQL55Q97T*","Australia,Fiji,New Zealand",138.783,"LCD (LED)",129.3,"N/A","N/A",513,1,55,"Large"
"Kogan","KAQL65Q97TA","Australia,Fiji,New Zealand",163.896,"LCD (LED)",180.8,"N/A","N/A",696,1,65,"Large"
"Kogan","KAQL65Q97TB","Australia,Fiji,New Zealand",163.896,"LCD (LED)",180.8,"N/A","N/A",696,1,65,"Large"
"Kogan","KAQL65Q97TC","Australia,Fiji,New Zealand",163.896,"LCD (LED)",180.8,"N/A","N/A",696,1,65,"Large"
"Kogan","KAQL65Q97TD","Australia,Fiji,New Zealand",163.896,"LCD (LED)",180.8,"N/A","N/A",696,1,65,"Large"
"Kogan","KAQL65Q97TE","Australia,Fiji,New Zealand",163.896,"LCD (LED)",180.8,"N/A","N/A",696,1,65,"Large"
"Kogan","KAQL65Q97T*","Australia,Fiji,New Zealand",163.896,"LCD (LED)",180.8,"N/A","N/A",696,1,65,"Large"
"Kogan","KALED75U95TB","Australia,Fiji,New Zealand",189.34,"LCD (LED)",171,"N/A","N/A",685,1,75,"Large"
"Kogan","KALED75U95TC","Australia,Fiji,New Zealand",189.34,"LCD (LED)",171,"N/A","N/A",685,1,75,"Large"
"Kogan","KALED75U95TD","Australia,Fiji,New Zealand",189.34,"LCD (LED)",171,"N/A","N/A",685,1,75,"Large"
"Kogan","KALED75U95TE","Australia,Fiji,New Zealand",189.34,"LCD (LED)",171,"N/A","N/A",685,1,75,"Large"
"Kogan","KALED75U95TF","Australia,Fiji,New Zealand",189.34,"LCD (LED)",171,"N/A","N/A",685,1,75,"Large"
"Kogan","KALED75U95T*","Australia,Fiji,New Zealand",189.34,"LCD (LED)",171,"N/A","N/A",685,1,75,"Large"
"Kogan","KAL32R98TA","Australia,Fiji,New Zealand",80.039,"LCD (LED)",27.7,"N/A","N/A",116,1,32,"Large"
"Kogan","KAL32R98TB","Australia,Fiji,New Zealand",80.039,"LCD (LED)",27.7,"N/A","N/A",116,1,32,"Large"
"Kogan","KAL32R98TC","Australia,Fiji,New Zealand",80.039,"LCD (LED)",27.7,"N/A","N/A",116,1,32,"Large"
"Kogan","KAL32R98TD","Australia,Fiji,New Zealand",80.039,"LCD (LED)",27.7,"N/A","N/A",116,1,32,"Large"
"Kogan","KAL32R98TE","Australia,Fiji,New Zealand",80.039,"LCD (LED)",27.7,"N/A","N/A",116,1,32,"Large"
"Kogan","KAL32R98T*","Australia,Fiji,New Zealand",80.039,"LCD (LED)",27.7,"N/A","N/A",116,1,32,"Large"
"LG","65UK762H0LB","Australia,New Zealand",163.897,"LCD (LED)",106,"N/A","N/A",389,1,65,"Large"
"LG","43UK762H0LB","Australia,New Zealand",107.987,"LCD (LED)",65,"N/A","N/A",240,1,43,"Large"
"LG","50UK762H0LB","Australia,New Zealand",125.727,"LCD (LED)",68,"N/A","N/A",251,1,49,"Large"
"LG","55UK762H0LB","Australia,New Zealand",138.783,"LCD (LED)",95,"N/A","N/A",349,1,55,"Large"
"TENET","T-185J201","Australia",47.013,"LCD (LED)",15.3,"N/A","N/A",58,1,19,"Medium"
"SKYWORTH","60Q6600H","Australia,Fiji,New Zealand",152.663,"LCD (LED)",69.3,"N/A","N/A",280,1,60,"Large"
"JVC","LT-43NQ5165A","Australia,Fiji,New Zealand",107.95,"LCD (LED)",38.4,"N/A","N/A",163,1,42,"Large"
"DGTEC","DG70UHDW-22795","Australia,Fiji,New Zealand",176.537,"LCD (LED)",108.29,"N/A","N/A",397,1,70,"Large"
"DGTEC","DG70UHDW-*****","Australia,Fiji,New Zealand",176.537,"LCD (LED)",108.29,"N/A","N/A",397,1,70,"Large"
"DGTEC","DG70UHDW-22658","Australia,Fiji,New Zealand",176.537,"LCD (LED)",108.29,"N/A","N/A",397,1,70,"Large"
"LG","43UA841C0SA","Australia,New Zealand",107.987,"LCD (LED)",70,"N/A","N/A",258,1,43,"Large"
"LG","50UA841C0SA","Australia,New Zealand",125.727,"LCD (LED)",83,"N/A","N/A",305,1,49,"Large"
"LG","55UA841C0SA","Australia,New Zealand",138.783,"LCD (LED)",92,"N/A","N/A",338,1,55,"Large"
"LG","65UA841C0SA","Australia,New Zealand",163.897,"LCD (LED)",118,"N/A","N/A",433,1,65,"Large"
"LG","43UK767H0LB","Australia,New Zealand",107.987,"LCD (LED)",62,"N/A","N/A",229,1,43,"Large"
"BAUHN","ATV75UHDW-0925","Australia",189.34,"LCD",128.89,"N/A","N/A",485,1,75,"Large"
"LG","50UK767H0LB","Australia,New Zealand",125.727,"LCD (LED)",54,"N/A","N/A",200,1,49,"Large"
"LG","55UK767H0LB","Australia,New Zealand",138.783,"LCD (LED)",55,"N/A","N/A",203,1,55,"Large"
"LG","65UK767H0LB","Australia,New Zealand",163.897,"LCD (LED)",69,"N/A","N/A",254,1,65,"Large"
"BLAUPUNKT","BP550USG60100","Australia,Fiji,New Zealand",138.798,"LCD",133.926,"N/A","N/A",530,1,55,"Large"
"BLAUPUNKT","BP650USG60100","Australia,Fiji,New Zealand",163.965,"LCD",157.044,"N/A","N/A",640,1,65,"Large"
"Kogan","KALED43U95TA","Australia,Fiji,New Zealand",107.987,"LCD (LED)",66.3,"N/A","N/A",258,1,43,"Large"
"Kogan","KALED43U95TB","Australia,Fiji,New Zealand",107.987,"LCD (LED)",66.3,"N/A","N/A",258,1,43,"Large"
"Kogan","KALED43U95TC","Australia,Fiji,New Zealand",107.987,"LCD (LED)",66.3,"N/A","N/A",258,1,43,"Large"
"Kogan","KALED43U95TD","Australia,Fiji,New Zealand",107.987,"LCD (LED)",66.3,"N/A","N/A",258,1,43,"Large"
"Kogan","KALED43U95TE","Australia,Fiji,New Zealand",107.987,"LCD (LED)",66.3,"N/A","N/A",258,1,43,"Large"
"Kogan","KALED43U95T*","Australia,Fiji,New Zealand",107.987,"LCD (LED)",66.3,"N/A","N/A",258,1,43,"Large"
"JVC","LT-32NQ3165A","Australia,Fiji,New Zealand",80.054,"LCD (LED)",25.26,"N/A","N/A",110,1,32,"Large"
"Kogan","KAL24DH5400VA","Australia,Fiji,New Zealand",59.827,"LCD (LED)",23,"N/A","N/A",94,1,24,"Medium"
"Kogan","KAL24DH5400VB","Australia,Fiji,New Zealand",59.827,"LCD (LED)",23,"N/A","N/A",94,1,24,"Medium"
"Kogan","KAL24DH5400VC","Australia,Fiji,New Zealand",59.827,"LCD (LED)",23,"N/A","N/A",94,1,24,"Medium"
"Kogan","KAL24DH5400VA,KAL24DH5400VB,KAL24DH5400VC","Australia,Fiji,New Zealand",59.827,"LCD (LED)",23,"N/A","N/A",94,1,24,"Medium"
"ENGLAON","LED22X80","Australia,New Zealand",55.86,"LCD (LED)",27.25,"N/A","N/A",102,1,22,"Medium"
"Linsar","LS75UHDZEN25S","Australia,Fiji,New Zealand",189.34,"LCD",128.89,"N/A","N/A",485,1,75,"Large"
